pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,pred_duration_sec,gold_start_sec,gold_end_sec,gold_duration_sec,overlap_sec,gold_coverage,temporal_iou,start_error_sec,end_error_sec,center_error_sec,length_score,start_score,core_hit,tight_hit,final_score,selected_scene_ids,confidence,notes
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,196.15,261.15,64.99999999999997,849.0,894.0,45.0,0.0,0.0,0.0,652.85,632.85,642.85,0.6923076923076926,0.0,False,False,6.923076923076926,cf8283e8-91db-43d6-8e34-cec81777082f,4,"candidate_id=OrCOflk2QmQ_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=216.15; original_end=261.15; adjusted=True; 상황이 잘 이해되지만, 대화의 긴장감이 상대적으로 덜하다."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,196.15,261.15,64.99999999999997,1447.0,1496.0,49.0,0.0,0.0,0.0,1250.85,1234.85,1242.85,0.7538461538461542,0.0,False,False,7.538461538461543,cf8283e8-91db-43d6-8e34-cec81777082f,4,"candidate_id=OrCOflk2QmQ_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=216.15; original_end=261.15; adjusted=True; 상황이 잘 이해되지만, 대화의 긴장감이 상대적으로 덜하다."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,1188.02,1232.85,44.82999999999993,849.0,894.0,45.0,0.0,0.0,0.0,339.02,338.8499999999999,338.93499999999995,0.9962222222222206,0.0,False,False,9.962222222222206,67ae61e4-f7b9-4ee9-80a6-db1765d39210|32d04992-fd36-4138-bc00-fb4940d2886d,3,"candidate_id=OrCOflk2QmQ_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1188.02; original_end=1232.85; adjusted=False; 정겨운 대화가 있지만, 사건의 긴장감이 부족하고 독립적인 이해가 어려울 수 있다."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,1188.02,1232.85,44.82999999999993,1447.0,1496.0,49.0,0.0,0.0,0.0,258.98,263.1500000000001,261.06500000000005,0.914897959183672,0.0,False,False,9.14897959183672,67ae61e4-f7b9-4ee9-80a6-db1765d39210|32d04992-fd36-4138-bc00-fb4940d2886d,3,"candidate_id=OrCOflk2QmQ_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1188.02; original_end=1232.85; adjusted=False; 정겨운 대화가 있지만, 사건의 긴장감이 부족하고 독립적인 이해가 어려울 수 있다."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1446.14,1490.98,44.83999999999992,849.0,894.0,45.0,0.0,0.0,0.0,597.1400000000001,596.98,597.06,0.9964444444444426,0.0,False,False,9.964444444444426,62af5df5-6d24-480c-a8a4-0f31b322fde0,2,"candidate_id=OrCOflk2QmQ_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1446.14; original_end=1490.98; adjusted=False; 대화가 느슨하고 사건이 없으며, 독립적인 이해가 어렵다."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1446.14,1490.98,44.83999999999992,1447.0,1496.0,49.0,43.98000000000002,0.8975510204081636,0.8820697954271983,0.8599999999999,5.019999999999982,2.9400000000000546,0.9151020408163248,0.91400000000001,True,True,89.7129101893467,62af5df5-6d24-480c-a8a4-0f31b322fde0,2,"candidate_id=OrCOflk2QmQ_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1446.14; original_end=1490.98; adjusted=False; 대화가 느슨하고 사건이 없으며, 독립적인 이해가 어렵다."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,636.87,686.39,49.51999999999998,849.0,894.0,45.0,0.0,0.0,0.0,212.13,207.61,209.87,0.9087237479806143,0.0,False,False,9.087237479806143,c4e1a456-5d18-4e1a-ac3d-dd27bd22ac1d,5,candidate_id=OrCOflk2QmQ_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=636.87; original_end=686.39; adjusted=False; 갯지렁이 미끼를 다루며 당황하고 실패하는 반응이 명확함. Setup(낚시 채비)과 payoff(미끼 어려움)가 완벽하게 같은 영상 안에 있음. 3초 안에 상황 파악 가능. 독립적인 숏폼으로 완성도 높음.
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,636.87,686.39,49.51999999999998,1447.0,1496.0,49.0,0.0,0.0,0.0,810.13,809.61,809.87,0.9894991922455577,0.0,False,False,9.894991922455578,c4e1a456-5d18-4e1a-ac3d-dd27bd22ac1d,5,candidate_id=OrCOflk2QmQ_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=636.87; original_end=686.39; adjusted=False; 갯지렁이 미끼를 다루며 당황하고 실패하는 반응이 명확함. Setup(낚시 채비)과 payoff(미끼 어려움)가 완벽하게 같은 영상 안에 있음. 3초 안에 상황 파악 가능. 독립적인 숏폼으로 완성도 높음.
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1188.02,1232.85,44.82999999999993,849.0,894.0,45.0,0.0,0.0,0.0,339.02,338.8499999999999,338.93499999999995,0.9962222222222206,0.0,False,False,9.962222222222206,67ae61e4-f7b9-4ee9-80a6-db1765d39210|32d04992-fd36-4138-bc00-fb4940d2886d,5,candidate_id=OrCOflk2QmQ_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1188.02; original_end=1232.85; adjusted=False; 낯선 식당 방문 → 아주머니의 반가운 인사 → 서비스 제안까지 따뜻한 반응이 명확함. 지역 관계성과 감정 변화가 뚜렷함. 시작과 끝이 자연스러움. '아는 사람처럼 특대접대받기' 같은 제목 붙이기 쉬움.
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1188.02,1232.85,44.82999999999993,1447.0,1496.0,49.0,0.0,0.0,0.0,258.98,263.1500000000001,261.06500000000005,0.914897959183672,0.0,False,False,9.14897959183672,67ae61e4-f7b9-4ee9-80a6-db1765d39210|32d04992-fd36-4138-bc00-fb4940d2886d,5,candidate_id=OrCOflk2QmQ_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1188.02; original_end=1232.85; adjusted=False; 낯선 식당 방문 → 아주머니의 반가운 인사 → 서비스 제안까지 따뜻한 반응이 명확함. 지역 관계성과 감정 변화가 뚜렷함. 시작과 끝이 자연스러움. '아는 사람처럼 특대접대받기' 같은 제목 붙이기 쉬움.
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,780.87,825.85,44.98000000000002,849.0,894.0,45.0,0.0,0.0,0.0,68.13,68.14999999999998,68.13999999999999,0.999555555555556,0.0,False,False,9.99555555555556,36783bd1-934d-4df1-a643-89bbc0abfee6|4eff17d7-3f2d-4877-bd75-74a2c3cb84d0,4,"candidate_id=OrCOflk2QmQ_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=780.87; original_end=825.85; adjusted=False; 게를 낚아 올리는 순간의 활기찬 반응이 있음. 친구들과의 관계성과 즐거움이 드러남. 다만 낚시 상황 설명이 좀 필요하고, 시작 부분을 약간 더 명확하게 조정하면 더 좋을 것 같음."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,780.87,825.85,44.98000000000002,1447.0,1496.0,49.0,0.0,0.0,0.0,666.13,670.15,668.14,0.9179591836734697,0.0,False,False,9.179591836734698,36783bd1-934d-4df1-a643-89bbc0abfee6|4eff17d7-3f2d-4877-bd75-74a2c3cb84d0,4,"candidate_id=OrCOflk2QmQ_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=780.87; original_end=825.85; adjusted=False; 게를 낚아 올리는 순간의 활기찬 반응이 있음. 친구들과의 관계성과 즐거움이 드러남. 다만 낚시 상황 설명이 좀 필요하고, 시작 부분을 약간 더 명확하게 조정하면 더 좋을 것 같음."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,216.15,261.15,44.99999999999997,849.0,894.0,45.0,0.0,0.0,0.0,632.85,632.85,632.85,0.9999999999999993,0.0,False,False,9.999999999999993,cf8283e8-91db-43d6-8e34-cec81777082f,3,candidate_id=OrCOflk2QmQ_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=216.15; original_end=261.15; adjusted=False; 버스 대기 중 대화와 농담이 있지만 사실상 말장난 위주임. 상황이 이해되지만 극적인 반응이나 반전이 약함. 버스 탑승이 끝이라 payoff가 명확하지 않음. 구체적인 이벤트가 부족함.
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,216.15,261.15,44.99999999999997,1447.0,1496.0,49.0,0.0,0.0,0.0,1230.85,1234.85,1232.85,0.918367346938775,0.0,False,False,9.18367346938775,cf8283e8-91db-43d6-8e34-cec81777082f,3,candidate_id=OrCOflk2QmQ_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=216.15; original_end=261.15; adjusted=False; 버스 대기 중 대화와 농담이 있지만 사실상 말장난 위주임. 상황이 이해되지만 극적인 반응이나 반전이 약함. 버스 탑승이 끝이라 payoff가 명확하지 않음. 구체적인 이벤트가 부족함.
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,1446.14,1490.98,44.83999999999992,849.0,894.0,45.0,0.0,0.0,0.0,597.1400000000001,596.98,597.06,0.9964444444444426,0.0,False,False,9.964444444444426,62af5df5-6d24-480c-a8a4-0f31b322fde0,2,"candidate_id=OrCOflk2QmQ_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1446.14; original_end=1490.98; adjusted=False; 해변에서 음식 먹고 마시는 일상적인 장면. 정보 전달(음식, 음료)만 있고 사건이나 강한 반응이 없음. 독립적으로 봤을 때 시청자가 끝까지 볼 이유가 약함. 앞뒤 맥락이 필요한 느낌."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,1446.14,1490.98,44.83999999999992,1447.0,1496.0,49.0,43.98000000000002,0.8975510204081636,0.8820697954271983,0.8599999999999,5.019999999999982,2.9400000000000546,0.9151020408163248,0.91400000000001,True,True,89.7129101893467,62af5df5-6d24-480c-a8a4-0f31b322fde0,2,"candidate_id=OrCOflk2QmQ_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1446.14; original_end=1490.98; adjusted=False; 해변에서 음식 먹고 마시는 일상적인 장면. 정보 전달(음식, 음료)만 있고 사건이나 강한 반응이 없음. 독립적으로 봤을 때 시청자가 끝까지 볼 이유가 약함. 앞뒤 맥락이 필요한 느낌."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,351.485,400.0,48.514999999999986,619.0,664.0,45.0,0.0,0.0,0.0,267.515,264.0,265.7575,0.9275481809749565,0.0,False,False,9.275481809749566,f83ceb03-0621-4310-8452-7aa3392bd212,5,"candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 상황이 명확하고 대화가 유쾌하며, 갸루 스타일의 태도와 관련된 반응이 잘 드러나 있어 독립적인 숏폼으로 적합합니다."
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,351.485,400.0,48.514999999999986,355.0,397.0,42.0,42.0,1.0,0.865711635576626,3.5149999999999864,3.0,0.2574999999999932,0.865711635576626,0.6485000000000014,True,True,89.35596542306506,f83ceb03-0621-4310-8452-7aa3392bd212,5,"candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 상황이 명확하고 대화가 유쾌하며, 갸루 스타일의 태도와 관련된 반응이 잘 드러나 있어 독립적인 숏폼으로 적합합니다."
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,351.485,400.0,48.514999999999986,402.0,455.0,53.0,0.0,0.0,0.0,50.514999999999986,55.0,52.75749999999999,0.9153773584905658,0.0,False,False,9.15377358490566,f83ceb03-0621-4310-8452-7aa3392bd212,5,"candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 상황이 명확하고 대화가 유쾌하며, 갸루 스타일의 태도와 관련된 반응이 잘 드러나 있어 독립적인 숏폼으로 적합합니다."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,609.065,653.85,44.78499999999997,619.0,664.0,45.0,34.85000000000002,0.7744444444444449,0.6343860926549569,9.934999999999945,10.149999999999977,10.042500000000018,0.9952222222222216,0.006500000000005501,True,True,63.93130500187103,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,"candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 가루 패션에 대한 대화가 유쾌하고, 관계성이 분명하며 독립적인 숏폼으로 볼 수 있습니다."
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,609.065,653.85,44.78499999999997,355.0,397.0,42.0,0.0,0.0,0.0,254.06500000000005,256.85,255.45749999999998,0.9378140002232898,0.0,False,False,9.378140002232898,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,"candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 가루 패션에 대한 대화가 유쾌하고, 관계성이 분명하며 독립적인 숏폼으로 볼 수 있습니다."
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,609.065,653.85,44.78499999999997,402.0,455.0,53.0,0.0,0.0,0.0,207.06500000000005,198.85000000000002,202.95749999999998,0.8449999999999994,0.0,False,False,8.449999999999996,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,"candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 가루 패션에 대한 대화가 유쾌하고, 관계성이 분명하며 독립적인 숏폼으로 볼 수 있습니다."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,794.0,839.0,45.0,619.0,664.0,45.0,0.0,0.0,0.0,175.0,175.0,175.0,1.0,0.0,False,False,10.0,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,"candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 갸루의 마음가짐에 대한 대화가 흥미롭고, 대화의 흐름이 자연스러워 독립적인 숏폼으로 적합합니다."
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,794.0,839.0,45.0,355.0,397.0,42.0,0.0,0.0,0.0,439.0,442.0,440.5,0.9333333333333333,0.0,False,False,9.333333333333334,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,"candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 갸루의 마음가짐에 대한 대화가 흥미롭고, 대화의 흐름이 자연스러워 독립적인 숏폼으로 적합합니다."
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,794.0,839.0,45.0,402.0,455.0,53.0,0.0,0.0,0.0,392.0,384.0,388.0,0.8490566037735849,0.0,False,False,8.49056603773585,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,"candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 갸루의 마음가짐에 대한 대화가 흥미롭고, 대화의 흐름이 자연스러워 독립적인 숏폼으로 적합합니다."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,523.4,568.4,45.0,619.0,664.0,45.0,0.0,0.0,0.0,95.60000000000002,95.60000000000002,95.60000000000002,1.0,0.0,False,False,10.0,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 이동하는 장면이지만 대화의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다.
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,523.4,568.4,45.0,355.0,397.0,42.0,0.0,0.0,0.0,168.39999999999998,171.39999999999998,169.89999999999998,0.9333333333333333,0.0,False,False,9.333333333333334,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 이동하는 장면이지만 대화의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다.
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,523.4,568.4,45.0,402.0,455.0,53.0,0.0,0.0,0.0,121.39999999999998,113.39999999999998,117.39999999999998,0.8490566037735849,0.0,False,False,8.49056603773585,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 이동하는 장면이지만 대화의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다.
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1079.4,1124.4,45.0,619.0,664.0,45.0,0.0,0.0,0.0,460.4000000000001,460.4000000000001,460.4000000000001,1.0,0.0,False,False,10.0,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,"candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 영상 촬영 후 대화가 이어지지만, 사건의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다."
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1079.4,1124.4,45.0,355.0,397.0,42.0,0.0,0.0,0.0,724.4000000000001,727.4000000000001,725.9000000000001,0.9333333333333333,0.0,False,False,9.333333333333334,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,"candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 영상 촬영 후 대화가 이어지지만, 사건의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다."
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1079.4,1124.4,45.0,402.0,455.0,53.0,0.0,0.0,0.0,677.4000000000001,669.4000000000001,673.4000000000001,0.8490566037735849,0.0,False,False,8.49056603773585,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,"candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 영상 촬영 후 대화가 이어지지만, 사건의 흥미가 떨어져 독립적인 숏폼으로는 약간 부족합니다."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,351.485,400.0,48.514999999999986,619.0,664.0,45.0,0.0,0.0,0.0,267.515,264.0,265.7575,0.9275481809749565,0.0,False,False,9.275481809749566,f83ceb03-0621-4310-8452-7aa3392bd212,5,candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 갸루 태도와 말투 교육이라는 명확한 주제로 setup과 payoff가 완성되어 있음. 첫 3초 안에 상황 이해 가능. 대사와 시각적 반응이 풍부하고 독립적 숏폼으로 완성도 높음. 제목 붙이기 쉬운 구체적 콘텐츠.
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,351.485,400.0,48.514999999999986,355.0,397.0,42.0,42.0,1.0,0.865711635576626,3.5149999999999864,3.0,0.2574999999999932,0.865711635576626,0.6485000000000014,True,True,89.35596542306506,f83ceb03-0621-4310-8452-7aa3392bd212,5,candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 갸루 태도와 말투 교육이라는 명확한 주제로 setup과 payoff가 완성되어 있음. 첫 3초 안에 상황 이해 가능. 대사와 시각적 반응이 풍부하고 독립적 숏폼으로 완성도 높음. 제목 붙이기 쉬운 구체적 콘텐츠.
