"candidate_id","duration_sec","description","transcript","before_context","after_context"
"C_9da417f1ef3561","58.021","두 사람이 개구멍과 여러 경찰서를 지나 헬기를 타는 비현실적인 탈출 경로를 진지하게 짜고, 붙잡히면 초등학생인 척하자는 방법까지 보탠다.","[2:05-2:13] S1: 일단 찾아볼게. 시간이 얼마 없어 빨리 출발하자 누나 어느 쪽으로 도셔야 되지? 오른쪽으로 나가면 공터가 하나 나와. 그 공터에 어린 아이가 겨우 들어갈 수 있는 개구멍 하나가 나오는데
[2:13-2:22] S1: 그 개 구멍을 통해서 작은 구멍으로 어떻게 들어가? 동 아저씨처럼 최대한 몸을 움츠리면 들어갈 수 있지 않을까? 내 유해성은 그렇게 좋지 않아. 국민 체조로 몸을 풀고 들어가는 게 좋을 거야.
[2:22-2:29] S1: 일단 한 번 해볼게. 그렇게 오키로를 기억하다 보면 신림역이 날 거야. 신림역에서 지하철을 타고 삼성역으로 오면 돼. 그럴 건 왜 기억 왔어?
[2:29-2:32] S1: 실립역에 가는 길목이 경찰서가 여섯 개나 있어
[2:33-2:42] S1: 그건 미처 생각하지 못했어. 그렇게 지하철을 타고 삼성역에서 내리면 경찰서가 하나 나올 거야. 결국 있네 우리나라는 지안이 좋기로 유명한 국가야. 근데 아무리 생각해도 경찰서 앞을 지나가는 건 너무 위험해.
[2:42-2:49] S1: 등장 밑이 어둡다 이런 말 몰라? 생각보다 밝을 거 같은데 넌 벌써부터 잡힐 생각만 하는 거 같애 잡힐 생각밖에 안 들어 근데 혹시나
[2:51-3:00] S1: 너가 높은 확률로 잡히더라도 높은 확률 초딩처럼 엉엉 울면서 엄마를 찾으면 경찰도 널 보호해 줄 거야. 믿을까? 가방에 리코더가 삐져 나와 있으면 초딩이라고 믿지 않을까?
[3:00-3:11] S1: 일단 알겠어. 그 이후에 경찰서 옆에 있는 메타빌딩 옥상으로 면 헬기가 한 대 준비되어 있을 거야. 스케일이 큰데 우린 그 헬기를 타고 대한민국으로 내면 돼. 좋아 자 가자고","[1:42-1:51] S1: 굉장히 심플해. 시인프리이즈 패스트 브로코의 인상 차이는 이십대로 보이는 오십 대 남자야 그런 사람이 있어 관리를 잘 했겠지 다른 건 동양인 아니면 서양인이
[1:51-2:01] S1: 데 범위가 너무 넓어. 한 가지 확실한 건 인상이 선하다는 거야. 그게 어떤 인상이지? 이런 인상 아닐까?
[2:01-2:04] S1: 너라면 충분히 찾을 수 있을 거야.
[2:05-2:13] S1: 일단 찾아볼게. 시간이 얼마 없어 빨리 출발하자 누나 어느 쪽으로 도셔야 되지? 오른쪽으로 나가면 공터가 하나 나와. 그 공터에 어린 아이가 겨우 들어갈 수 있는 개구멍 하나가 나오는데","[3:00-3:11] S1: 일단 알겠어. 그 이후에 경찰서 옆에 있는 메타빌딩 옥상으로 면 헬기가 한 대 준비되어 있을 거야. 스케일이 큰데 우린 그 헬기를 타고 대한민국으로 내면 돼. 좋아 자 가자고
[3:13-3:22] S1: 잠깐만 왜 그래? 뒤에 경찰 떴어 이제 어떡하지? 백 세면 뛰는 거야? 그렇게 많이? 세 열만 세게 하나"
"C_9dec2b4bead825","61.0","펜션에서 함께 지낸 남자들이 칫솔을 잘못 쓴 일부터 분리수거, 장보기 비용, 보일러 고장까지 서로의 잘못을 연달아 따진다.","[0:38-0:45] S1: 이 개만 나와도 이기는 건데 도가 나와 가지고 씨 야 빨리 일어나. 야 일어나.
[0:49-0:52] S1: 나 책 줘. 가만히 있어.
[0:57-1:01] S3: 아 똥냄새 뭐야? 이씨 야 이거 뭐야? 이거 야 빨간 수중 누가 썼어?
[1:03-1:11] S1: 거 니 꺼냐? 아이씨 아 나 진짜 내 건 줄 알았어. 너 왜 색깔이 똑같잖아. 지라지는 시술 안 갖고 왔잖아. 야 책이면 빨리 일어나라고
[1:13-1:23] S1: 야 거 분리수거 제대로 해. 그거 사장님 제대로 하라 그랬어 이거 일반에 나가서 한 거 없어 고양하게 먹는다고 장 볼 때 상추 하나만 사자니까 라면 이 상추 돌라고 그래 야 근데 장 볼 때 돈 내가 냈다고
[1:27-1:38] S1: 진짜? 씨 야 뭘 좀 하세요. 보일러 고장 났어 야 펜션을 누가 보였냐? 진짜로 신도 그럼 네가 구하든지. 야 나 봐야 안 뿌려요 야 수건 어디 있어? 여기 다 수거 있잖아. 야 아니 이거","[0:23-0:32] S1: 근데 걔네 펜션 강촌에 있어가지고 어차피 안 돼. 아 진짜 몸 졸라 아파 지금 그 마지막에 땅콩이 졸라 빠졌어. 나도 진짜 복해 지우고 잘걸.
[0:32-0:36] S1: 내가 말했잖아. 어제 시후 전화이 났다고. 그 괜히 잠들어 가지고
[0:38-0:45] S1: 이 개만 나와도 이기는 건데 도가 나와 가지고 씨 야 빨리 일어나. 야 일어나.","[1:47-1:48] S2: 책임을 자꾸 잘 나온다. 진짜
[1:48-1:49] S1: 나 여기까지만 해우잔다.
[1:51-1:55] S1: 아니 어제 먹은 것까지잖아. 오늘 아침까지 하는 거면 내 얘기 다시 해야지. 저거 적자네 진짜 빨리 집에 가면"
"C_a4b87cdb250646","24.0","강의실에 들어온 교수가 학생들을 둘러보며 아직 꽃이 피지 않았다고 말하자, 한 학생이 교수님이 꽃이라 그렇다고 받아친다.","[16:38-16:41] S9: 아 안녕하세요.
[16:48-16:56] S9: 아 근데 밖에서 한 오분 기다리는 동안 전체를 보는데도 아직 꽃이 안 폈더라. 왜 그렇대
[16:56-16:58] S1: 교수님이 꽃이여서 그렇습니다.","[16:16-16:26] S6: 클래스라는 걸 할 때는 최대한 무대와 비슷한 형식을 토지 멋있어 보이려고
[16:28-16:32] S1: 어 너 어제 봤는데
[16:32-16:35] S3: 너 여자친구야
[16:38-16:41] S9: 아 안녕하세요.","[17:03-17:08] S9: 우리 오늘 뭐 하는 거지? 노래 하는 거지.
[17:08-17:18] S9: 우리가 발성을 알기 시작하면서부터 우리가 성인이 되면서부터 매출로 라는 소리를 거의 잊어버린다. 다 어린 아이들"
"C_b0e29ac062bee8","42.0","갸루 스타일의 기본은 부끄러움을 버리는 것이라며 걷는 자세와 태도를 가르치고, 예쁘게 입으려면 추위도 견뎌야 한다고 강조한다.","[5:52-6:01] S2: 일단 스텝 1 부끄러움을 다 버리는 거야. 일단 나를 버려서 그냥 내가 가루가 되는 거야. 일단 서 있을 때도
[6:01-6:03] S1: 다리를 꼭 이렇게 해야 돼요.
[6:03-6:12] S2: 약간 이렇게 걸을 때도 약간 이렇게 약간 가르면서 어 약간 그런 식으로 앞머리 자수
[6:12-6:18] S1: 그리고 자신감이 확실히 생기긴 하네요. 확실히 이왕 이렇게 된 거 그냥 맞아 말에 버리자.
[6:18-6:26] S2: 그거야 우리 엄마한테 들은 건데 진짜 예쁘게 입고 싶은 거면 춤은 견뎌라.
[6:26-6:29] S1: 그래서 어깨를 까셨군요.
[6:29-6:38] S2: 두 쪽도 깔 수 있을 것 같거든요. 지금 그게 갸루 마인드야 루 마인드 그게 안 되면 갸에서 끝나는 거야. 룰까지는 못","[5:30-5:41] S1: 미치겠어요. 이러고 돌아다니는 거죠 지금 이 찍는 대도 자꾸 쳐다보세요. 주변에서 너무 과한 거 아니에요
[5:42-5:52] S2: 지금 너무 하와이 일단 지금 이렇게만 있으면 너무 부끄러울 수 있으니까 아티쭈더를 다시 알려드릴게요.
[5:52-6:01] S2: 일단 스텝 1 부끄러움을 다 버리는 거야. 일단 나를 버려서 그냥 내가 가루가 되는 거야. 일단 서 있을 때도","[6:29-6:38] S2: 두 쪽도 깔 수 있을 것 같거든요. 지금 그게 갸루 마인드야 루 마인드 그게 안 되면 갸에서 끝나는 거야. 룰까지는 못
[6:38-6:49] S2: 스텝2 알려드릴게요. 말투 짜증 날 때 가루는 약간 예민해요. 조금 속눈썹이 떨어진다. 자꾸 떨어진다 짜증 난다 이런 거 맞지? 다르
[6:49-6:51] S1: 마지 다를"
"C_baa3092bf3740e","46.952","한 남성이 형의 어깨를 주무르며 삼각근이 단단하다고 호들갑을 떨고, 형은 특수폭행이라며 힘을 과장해 경고한다.","[원본 구간 17:46-18:32.9; 세부 시각은 사용하지 않음]
S2: 정식으로 모시겠습니다 진짜로
S3: 뭘 정식으로 모셔
S1: 아이고 어깨야
S2: 아 행님 행님
S1: 아이 좋아라 에이 좋아라
S2: 아 이쪽 많이 뭉치셨네에
S1: 아 좋다 좋다
S2: 행님 운동하십니까
S1: 그 정도까지는 아이다
S2: 삼각근이 삼각근이!
S1: 아 그 정도 아이다
S1: 그 정도 아이다
S1: 그 정도 아이다!
S2: 와 딱딱한 거 보래이 와 딱딱한 거 보래이
S1: 그 정도 아이다
S2: 특수폭행 특수폭행
S1: 조심해라!
S2: 특수폭행
S1: 동생 조심해 다친다 알았제
S1: 아 나 피아노 쳐야 되는데 손이 좀 건조한 것 같은데?
S2: 여기 있습니다 행님
S1: 아우야 아 이러지 마 이러지 마
S2: 괜찮습니다 행님
S3: 엄청 친해졌네
S1: 아 말을 많이 했더니 아
S2: 여기 있습니다 행님
S2: 아 냄새 안 납니다 행님 안 납니다 안 나 행님
S3: 아 진짜","[17:32-17:40] S1: 얘기 형한테 뭐라고 인마 지들도 이렇게 좋은 분 있으면 좀 소개 좀 해 주고 해야지. 너 섭하다. 왜 이렇게
[17:44-17:52] S1: 갑자기 왜 동생 버스 태우지 그럼 완전 남자 남자 남자 중에 남자 이상하다. 정식으로 모시겠습니다. 진짜로 뭘 잡으신 것 같아 아이고 야","[18:33-18:40] S6: 우리 동생 그 오빠가 좀 뭐 좀 찍어주겠어 뭐 요즘 유행한 거 한번 찍어볼까? 진짜 오빠 한번 찍어줘 한번 찍어
[18:40-18:42] S2: 뭘 뭘 찍어 뭐 할 건데?
[18:43-18:48] S6: 내 공공연생 박진영인데 여기 내 처남 무화자야"
"C_bd265b157d0146","48.0","행정관이 병사의 전투화 상태를 지적한 뒤 생활관 내 괴롭힘을 확인하자, 선임이 오히려 후임에게 당하고 있다고 에둘러 하소연한다.","[3:37-3:46] S9: 에 감사합니다. 네 벌점 이죠 전문 끝나고 행정관 태워나이 예 알겠습니다. 아 김원우 김원호 전투화 꼬라지 이게 뭐고
[3:46-3:49] S3: 죄송합니다. 네가 와 죄송하다.
[3:49-3:52] S9: 그게 아니 니가 와 와 죄송한데
[3:52-3:55] S3: 김원대 평지와 같은 생활관했었는 전으로서 제가 챙기지 못한 제 잘못입니다.
[3:56-3:59] S9: 유원우이 아들 시키지 말고 웬만하면 네가
[3:59-4:01] S2: 라이 네 알겠습니다. 야 조진세
[4:01-4:02] S3: 이병초 지인세
[4:02-4:04] S9: 생활관에서 괴롭히는 사람 없나?
[4:05-4:07] S3: 없습니다.
[4:07-4:09] S9: 김은욱이게 잘해주나
[4:09-4:11] S3: 예 뭐 생각보다는 잘해줍니다.
[4:11-4:15] S9: 생각보다 그 괴롭히는 사람 있으면 바로 얘기해라.
[4:15-4:16] S3: 예 꼭 얘기하겠습니다.
[4:16-4:20] S2: 보관님 근데 그 후임이 선임을 괴롭히는 경우도 있습니다.
[4:20-4:21] S9: 진짜가 누군데?
[4:21-4:24] S2: 어 뭐 말씀드릴 수는 없지만 저는 당하고 있습니다.
[4:24-4:28] S3: 어 아닙니다. 김원호 씨한테 제가 되게 잘해줍니다. 어 고마워 잘해줘서. 아 아닙니다. 그래
[4:29-4:34] S9: 니도 잘해라이 아 예 알겠습니다. 어 노성아 방 노성 저 가물대 저 사연 좀 먹어.","[3:26-3:28] S2: 진짜입니다. 저 진짜 몰랐습니다.
[3:28-3:32] S9: 진지한데 야 조진세야 이병 조진 나 몇 살짜로 보이노?
[3:32-3:34] S3: 저희랑 또래 같은
[3:34-3:36] S9: 아이거 솔직하 솔직하게 얘기하면 괜찮아.
[3:36-3:37] S3: 오십칠세 왔습니다.
[3:37-3:46] S9: 에 감사합니다. 네 벌점 이죠 전문 끝나고 행정관 태워나이 예 알겠습니다. 아 김원우 김원호 전투화 꼬라지 이게 뭐고","[4:29-4:34] S9: 니도 잘해라이 아 예 알겠습니다. 어 노성아 방 노성 저 가물대 저 사연 좀 먹어.
[4:34-4:36] S10: 저거 친구들이랑 같이 찍은 사진
[4:36-4:37] S9: 자 한번 보자.
[4:41-4:44] S9: 이야 니 사회에 있을 때 억수로 잘 생겼네."
"C_bdb61bcc855d1b","17.0","출연자가 통주물 프라이팬의 열전도율을 시험하며 라면 물을 빨리 끓일 때 유용하다고 설명하다가, 예상보다 뜨거운 팬에 놀란다.","[4:46-4:56] S2: 그러니까 지금 저도 굉장히 날씨 때문에 열 받거든요. 지금 얘는 얼마나 열 받았겠어요. 프래피는 중요한 게 일단 첫 번째 열 전도율
[4:56-5:06] S2: 그래서 여러분들 혹시 라면 끓이시거나 좀 빨리 먹고 싶을 때는 프라이팬 쓰시면은 물 금방 끓여요. 근데 이것도 통주물이니까 더 좋겠네요. 그거는
[5:06-5:15] S2: 두꺼우면은 좀 늦게 올라올 줄 알았는데 생각보다 열 전도율도 엄청 빠르고 뜨겁네. 그리고 또 일단 코팅 근데 이거는 코팅이 특별한 게 돼 있나","[4:32-4:41] S2: 요건가요? 퀴아트 여왕님의 근데 이거 약간 좀 생각보다 무게가 좀 있네요.
[4:41-4:46] S1: 이게 통 주물 알루미늄이라고 해요. 통 주물 열을 더 잘 받을 수 있어요.
[4:46-4:56] S2: 그러니까 지금 저도 굉장히 날씨 때문에 열 받거든요. 지금 얘는 얼마나 열 받았겠어요. 프래피는 중요한 게 일단 첫 번째 열 전도율","[5:06-5:15] S2: 두꺼우면은 좀 늦게 올라올 줄 알았는데 생각보다 열 전도율도 엄청 빠르고 뜨겁네. 그리고 또 일단 코팅 근데 이거는 코팅이 특별한 게 돼 있나
[5:15-5:18] S1: 천연 국가루를 참다 했대요.
[5:18-5:21] S2: 배고 자도 되겠네요. 그럼
[5:21-5:29] S2: 설거지 안 읽어도 되겠는데요. 이렇게 그냥 물로 쓱 한 다음에 이렇게 한 바퀴 딱 털면은 바로 깨끗해져요. 이렇게 프레이크는"
"C_c0b26784941e91","27.0","가게 직원이 방탈출을 하러 온 남녀 손님을 연인으로 단정하고 고백 시점과 한 숟가락을 함께 쓸 사이인지 거침없이 묻는다.","[7:55-7:56] S?: 그럼 여기 뭐 하...
[7:56-7:58] S?: 신촌 뭐 하러 오셨어요?
[7:58-7:59] S?: 저희 방탈출
[7:59-8:00] S?: 방탈...
[8:00-8:02] S?: [(진단 완료)] 잠깐만 잠깐만
[8:02-8:04] S?: 황금 같은 빨간날에
[8:04-8:07] S?: 아는 누나랑 방탈출을 한다?
[8:07-8:09] S?: [바로 본론] 언제 고백하실 거예요?
[8:09-8:09] S?: [(붘흐)]
[8:10-8:12] S?: 방금 2인분 시키셨잖아요
[8:12-8:14] S?: 스푼 하나만 드려도 괜찮은 사이 맞으시죠?
[8:15-8:16] S?: 네
[8:16-8:19] S?: [누나...?]
[8:19-8:21] S?: [뭐야x3?]
[8:21-8:24] S?: [달달해진 가게 분위기] 빨리 만들어드리겠습니다","[7:41-7:42] S?: [요아정 히든 메뉴 오해원 세트 완성] 이쪽으로 하는 게 좋아요
[7:42-7:43] S?: 단면이 예쁜 쪽으로
[7:44-7:47] S?: [손님 맞이]
[7:48-7:48] S?: 온다x4
[7:48-7:51] S?: [첫 손님 입장] 안녕하세요 안녕하세요
[7:51-7:52] S?: 커플이세요?
[7:52-7:53] S?: - 저희요? - 아니요
[7:53-7:54] S?: [그냥 아는 누나] 아는 누나예요
[7:54-7:55] S?: - 아는 누나요? - 네 맞아요
[7:55-7:56] S?: 그럼 여기 뭐 하...","[8:21-8:24] S?: [달달해진 가게 분위기] 빨리 만들어드리겠습니다
[8:24-8:26] S?: [달콤하게 제조 시작]
[8:26-8:27] S?: [+달달한 망고]
[8:27-8:28] S?: [+달달한 벌꿀집]
[8:28-8:31] S?: [두 분 사이 달달하세요] 맛있게 드세요
[8:31-8:33] S?: [다음 손님 입장] 안녕하세요x3
[8:33-8:34] S?: 드시고 가세요?
[8:34-8:35] S?: 포장하려고요
[8:35-8:36] S?: 포장이에요?
[8:36-8:37] S?: - 커플티 입으셨네요 - 예 저희
[8:37-8:38] S?: [냅다 커플티 자랑]"
"C_c1fbadec73b4bb","56.0","친구들이 배달된 방어회와 여러 음식을 당장 먹고 싶어 하지만, 한 사람은 모두 세팅해 사진부터 찍어야 한다며 계속 제지한다.","[4:44-4:48] S1: 에우 드럽 해드릴게요. 감사합니다. 자 일단 옆턱 대박으로
[4:48-4:58] S2: 야 세팅 하나 던져. 나 톡할게. 나 방어 어 오케이 나 물 버리고 올게. 야 다 버리지 마. 촉촉해야
[4:58-5:01] S2: 비만 방어다. 살 쪘다. 많이 야 나머지
[5:01-5:03] S1: 어 몰라 일단 먼저 먹지.
[5:03-5:04] S2: 아 다 모아서 사진 찍어야 된다고
[5:04-5:07] S1: 저번에 찍은 거 오히려 구성 똑같아 가지고 누군지 아무것도 몰라
[5:07-5:11] S2: 아 안 된다고 한 번에 먹어야 해 우리 맞기는 해 와 미친 개 맛있겠다.
[5:11-5:16] S1: 뚜껑을 열자. 이제 이거 안 돼 치즈 구동 아 그냥 먼저 먹자고
[5:16-5:24] S2: 얘네 왜 이래? 진짜 아마추어야 아 근데 나 마주 언제 와? 야 잠깐만 마라션 거 같다.
[5:25-5:35] S2: 뭐야? 씨 뭐 저 잠시만 봐. 야 아저씨 좀 자. 걸로 바꾸면 안 되냐? 야 쪼봐 야 한 번에 다 왔어 세팅하고 사진 찍자. 야 이거 연다.
[5:35-5:46] S2: 개멋있겠다. 야 살아 있다. 그냥 주은 거 만들지 말고 그냥 퍼먹지 하 하지 야 잠깐만 잠깐만 하지 잠깐만 잠깐만","[4:30-4:34] S1: 대방으로 출발해 대방어 개빨라 와 이 길로 오는 거 처음
[4:34-4:36] S2: 왔다 갔다 왔다 갔다 왔다.
[4:37-4:41] S7: 감사합니다. 감사 감사합니다.
[4:41-4:44] S3: 사진 좀 보내주세요.
[4:44-4:48] S1: 에우 드럽 해드릴게요. 감사합니다. 자 일단 옆턱 대박으로","[5:35-5:46] S2: 개멋있겠다. 야 살아 있다. 그냥 주은 거 만들지 말고 그냥 퍼먹지 하 하지 야 잠깐만 잠깐만 하지 잠깐만 잠깐만
[5:49-5:56] S2: 오케이 오케이 오케이 오케이 됐어 됐어 먹어 먹어 먹어. 야 시작하자.
[5:57-6:05] S2: 스피 너무 맛있어. 야 진짜 눈물 난다. 야 마늘 한 거 먹어 봐. 허니콤보는 확실히 혼대점이 맛있어."
"C_c3f86bdf30fa21","16.682","고부 갈등에서 어떤 태도를 취해야 할지 묻자, 한 출연자가 두 사람을 링에 올려 UFC로 승부를 내면 다시 싸우지 않을 거라고 농담한다.","[원본 구간 17:49-18:06; Gemini 쇼츠ㆍ롱폼 교차확인]
S1: 어떤 스탠스를 취해야 해? 고부 갈등 상황에서?
S2: Put 'em in a ring.
S3: UFC?
S2: Yeah! UFC! And then whoever wins, it's over, right? They don't fight no more.
S4: 근데 네가 잘 중재를...
S2: Listen to what I'm saying.
S5: No, but we never had that.
S2: No, you don't know!","[17:33-17:37] 저랑 이 남자는 작년에 결혼했어요.
[17:35-17:38] 우리는 마치 젊은 기혼 남성과 같습니다.
[17:38-17:43] 당신에게 조언을 좀 구하고 싶습니다.
[17:43-17:48] 어머니와 아내가 다투게 되면 어떻게 해야 할까요?
[17:45-17:49] 어떻게 관리하는지 궁금하네요.
[17:48-17:50] 매우 어렵습니다.","[18:04-18:07] 아니요, 당신은 모르잖아요.
[18:06-18:10] [웃음]
[18:07-18:11] 저도 그런 상황에 처해본 적 있어요.
[18:10-18:12] 그러면 엄마는 시어머니와 절대 헤어지지 않게 되니까요
[18:11-18:14] .   그들은 자신들이 얼마나
[18:12-18:17] 스트레스를 주는지 몰라요
[18:14-18:19] .  그래서 저는 항상 '
[18:17-18:21] 그녀는 그런 의도로 말한 게 아니었을 거야'라고 생각해요.  나는 네가
[18:19-18:23] 항상 그녀의 말을 믿어야 한다고 생각하지 않아. 그녀는"
"C_c42679c7b946fc","38.08","입원한 친구를 두고 제주도 여행 계획을 세운 일행이 숙소와 파티를 묻고, 환자는 자신이 병원에 있을 때 놀러 간다며 황당해한다.","[1:10-1:13] S1: 언제까지 입원한데? 삼주? 아 삼 주 동안 데이트 못 하겠네.
[1:13-1:14] S2: 3주 동안 뭐 하냐?
[1:14-1:16] S1: 야 그런데 의사 선생님이 이주라고 하지 않았어
[1:16-1:18] S2: 까에 일주일 동안 놀다 올라 했는데
[1:18-1:20] S1: 카페 모른 척하고 놀러가
[1:20-1:21] S2: 차 지금 갔다
[1:21-1:22] S1: 내 우리 영진이 제주도 온다.
[1:22-1:24] S2: 오 진짜? 나 병원에 입원했을 때 지금 갔다.
[1:26-1:28] S2: 대신 나 제주 빠바에서 마음 센드 사
[1:28-1:30] S1: 해봐야 그거 진짜 졸락인데 그냥 초콜릿에 사다 줄게.
[1:30-1:32] S3: 감기 초콜릿 요 맛이야 그거 사오지 마라 진짜
[1:32-1:35] S1: 아 근데 숙소 어디로 가지? 추천 좀 해줘.
[1:36-1:37] S1: 오늘 저녁에 파티해도
[1:37-1:45] S3: 당연하지. 게스트 하우스 파티 하러 가는 건데 그래 가고 자며 사누랑 논다. 아 자꾸 왜 자꾸 물어봐 봐
[1:46-1:52] S1: 너 근데 밥 안 먹었어 왜 나 먹는다. 있어","[0:54-0:58] S1: 아 용철 패인데 그런 걸 왜 붙여 놔 아 진짜 계속 팔리네.
[0:58-1:02] S2: 씨는 점수를 획득하지 못했습니다. 지금 당장 저를 업고 산책에 나가
[1:02-1:04] S1: 해봐야. 니 60kg잖아. 내가
[1:04-1:06] S2: 오빠 처음 봤을 때 53이었어.
[1:06-1:08] S1: 그때 단발이었잖아. 내가 볼 때는 그거 머리카락 목이야
[1:08-1:10] S3: 무슨 머리카락 무게야?
[1:10-1:13] S1: 언제까지 입원한데? 삼주? 아 삼 주 동안 데이트 못 하겠네.","[1:46-1:52] S1: 너 근데 밥 안 먹었어 왜 나 먹는다. 있어
[1:57-1:59] S1: 그는 이제
[1:59-2:00] S2: 그거보다 사과
[2:05-2:07] S1: 배엄마 백반집 비웠으면 웨이팅이 있을"
"C_d0ff00317e20b0","58.76","두 여성이 한국과 일본에서 선호하는 옷 색과 머리 스타일의 차이를 비교하고, 화려한 올림머리는 불꽃축제에 어울린다고 이야기한다.","[12:24-12:33] S1: 이게 아까 뭐 패션으로 일단 뭐 보자면 고르는 색깔이 달라. 일본 사람이랑 한국 사람이랑 일본 사람들은
[12:33-12:39] S1: 색이 좀 밝고 색깔이 있는 거를 골라. 예를 들면 뭐 핑크 초록
[12:39-12:49] S1: 뭐 이런 거를 고르고 근데 한국 사람들은 비교적 톤이 되게 다운돼 있는 걸 많이 고르는 것 같아. 그리고 머리도 달라.
[12:49-12:55] S1: 이제 일본 여자분들은 되게 색깔 있는 걸 좋아해. 그러니까 애쉬 그레이
[12:55-13:01] S1: 카키 이런 색깔을 좋아해서 지금 딱 나 같은 이런
[13:01-13:07] S1: 이렇게 보드기로 이렇게 많은 것도 좋아하고 실제로 이렇게 진짜 이렇게 말고 다녔어.
[13:13-13:21] S1: 나 오늘 하고 느꼈던 거는 이러고 불꽃 축제 가야 될 것 같아요. 불꽃 축제 이런 거 있고 말 유카타 카타 본 것 같다. 맞아. 맞아. 맞아. 이런 머리 그럴 때 올림머리 하고
[13:21-13:31] S1: 막 좋아하는 사람이랑 이렇게 불꽃 축제 가서 막 유카타 갑자기 입고 가면 막 좋아하고 이런 근데 우리 한국에서는 약간 친구끼리 만나는데 이런 말 하면 좀 과하지 않나?","[12:08-12:18] S1: 크림이 부드러워. 크림과 야와라 같은 음식 그런 거 있나? 일본인 구분법 길 가다가
[12:18-12:24] S1: 사실 특기야. 완전 전문가예요.
[12:24-12:33] S1: 이게 아까 뭐 패션으로 일단 뭐 보자면 고르는 색깔이 달라. 일본 사람이랑 한국 사람이랑 일본 사람들은","[13:21-13:31] S1: 막 좋아하는 사람이랑 이렇게 불꽃 축제 가서 막 유카타 갑자기 입고 가면 막 좋아하고 이런 근데 우리 한국에서는 약간 친구끼리 만나는데 이런 말 하면 좀 과하지 않나?
[13:31-13:41] S1: 그 그니까 그 생각인 거지. 한국 분들은 혹시 언니 진짜 오늘 과해요? 아니 아니야. 네가 그렇다니 너 일본인이잖아. 괜찮아
[13:43-13:53] S1: 뭔가 아닌데 뭔가 이거 아닌데 괜찮아 일본인이면 괜찮은 거 아니야? 그럼 언니는 오늘 오프니테일을 뒤로 한 것도 아니고 옆으로 왔는데 이거 안 과예요"
"C_d1155bf44e11df","37.841","탁구 경기 패배를 해설하던 출연진이 '대이변'을 배변 농담으로 바꾸고, 패자를 공식 랭킹 최하위라고 선언하며 중계를 마친다.","[16:20-16:28] S1: 자 이렇게 해서 이선민 대 김해준 이선민 선수의 승리로 마무리 되었습니다. 아 정말 대단한 경기였어요.
[16:33-16:38] S2: 네 정말 그 용호 성발을 기대했지만 정말 이 대이변이 일어나서 대이변이라면 김혜진 선수의 실력 운동 신경 대이변이죠 대이변이죠 그래서 이삼희 선수가 정말
[16:38-16:42] S2: 가볍게 이긴 그런 정말 맹숭맹숭한 경기였습니다.
[16:42-16:46] S1: 사실 지금 스포츠 기자들의 1면에는 대이변이 아니라 김해준
[16:48-16:49] S1: 오늘 쌌다.
[16:49-16:51] S2: 네 네 정말 그게 싸보렸.
[16:51-16:59] S1: 대변 탁구를 보여준 김현준 선수. 자 이렇게 해서 첫 데뷔를 아주 화려하게 대변으로 마무리 했습니다.
[16:59-17:05] S2: 정말 1패로서 이렇게 가져가게 되었습니다. 그래서 공식적으로 PPT 랭킹 최하위 최하","[16:09-16:11] S4: 식당이요 아 좋습니다.
[16:11-16:17] S2: 고맙습니다. 앞으로 이제 희극인으로서 또 탁구인으로서 이선민 선수의 또 행보 정말 박수와 함께 지켜보도록 하겠습니다.
[16:17-16:20] S1: 네 이렇게 해서 승자 인터뷰였습니다.
[16:20-16:28] S1: 자 이렇게 해서 이선민 대 김해준 이선민 선수의 승리로 마무리 되었습니다. 아 정말 대단한 경기였어요.","[16:59-17:05] S2: 정말 1패로서 이렇게 가져가게 되었습니다. 그래서 공식적으로 PPT 랭킹 최하위 최하
[17:06-17:10] S1: 최 하위 그룹을 확인 해서 아 오늘
[17:10-17:22] S1: 정말 멋진 이 스승 탁구 고릴라 탁구 코치 탁구를 보여준 네 이선민 선수의 계속해서 멋진 모습 이어나가길 바라면서 저희는 다음 경기로 찾아 뵙겠습니다."
